id,spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A2,A3,DT
a0001862,2001862,1862 Apollo (1932 HA),1862,Apollo,,Y,Y,16.25,0.09,,,,,,1.5,,0.25,3.065,,0.819,0.481,,Q,Q,,,JPL 308,2459000.5,59000,20200531.0000000,J2000,0.5599167398990700,1.470345437077940,0.6470744134237870,6.35473160977809,35.62713125014460,285.9759580870180,88.54647870988590,2.293616460732100,0.55280887491436,2458840.324426260000,20191222.8244263,651.2196463122460,1.78294222125187,0.0258141,10.046073297,3.07104,4.414,1.3185E-08,8.2996E-10,1.956E-08,3.3105E-06,2.3987E-05,2.4893E-05,3.4486E-06,1.2947E-09,4.6806E-10,6.1038E-06,5.5138E-07,APO,Otto Matic,32581,1930-12-13,2020-02-25,1689,8,9,0,0.48568,,,-3.77024651320378E-15,,
a0001863,2001863,1863 Antinous (1948 EA),1863,Antinous,,Y,N,15.3,,,,,,,2.1,,0.24,7.453,,0.763,0.359,,Sq,SU,,,JPL 190,2459000.5,59000,20200531.0000000,J2000,0.6065072164249920,2.258411530875750,0.8886686397421950,18.40043615035330,346.4403095424800,268.0670185998340,69.81354910345380,3.628154422009310,0.2904018977314860,2458760.096787590000,20191003.5967876,1239.661320439670,3.39400772194297,0.182709,71.10486153,2.02021,3.298,2.6736E-08,1.6246E-09,6.035E-08,6.1135E-06,1.1461E-05,1.1857E-05,3.3718E-06,2.61E-09,3.1336E-10,1.1511E-05,1.3377E-06,APO,Otto Matic,26455,1948-03-05,2020-08-09,1013,,,0,0.48957,,,,,
a0001864,2001864,1864 Daedalus (1971 FA),1864,Daedalus,,Y,N,14.7,,,,,,,3.7,,0.273,8.572,,0.830,0.500,,Sr,SQ,,,JPL 543,2459000.5,59000,20200531.0000000,J2000,0.6144701472617780,1.460916421388320,0.563226892800689,22.2119602234901,6.621948090247720,325.6333775511700,221.2316225234120,2.358605949975950,0.5581693920840040,2459249.113376950000,20210203.6133770,644.9654981185720,1.76581929669698,0.269089,104.72136613,3.11932,4.336,3.3702E-08,3.3359E-09,4.9307E-08,4.4746E-06,7.4802E-06,6.864E-06,5.952E-06,5.3857E-09,1.9118E-09,1.1193E-05,2.2091E-06,APO,Otto Matic,17978,1971-03-24,2020-06-12,2557,1,0,0,0.40705,,,,,
a0001865,2001865,1865 Cerberus (1971 UA),1865,Cerberus,,Y,N,16.7,,,,,,,1.2,,0.22,6.8039,,0.790,0.442,,S,S,,,JPL 331,2459000.5,59000,20200531.0000000,J2000,0.4668531143213240,1.079993933536220,0.5757954022167000,16.09595477620720,212.9201787526030,325.24549886,3.320367440209760,1.584192464855740,0.8781568631971940,2458996.718935840000,20200527.2189358,409.9495375909400,1.1223806641778,0.156542,60.92145014,3.40788,5.592,3.8493E-08,1.17E-09,4.1476E-08,3.9514E-06,9.8202E-06,1.074E-05,8.9505E-06,1.7162E-09,1.427E-09,1.019E-05,6.6615E-07,APO,Otto Matic,17848,1971-10-26,2020-09-06,1927,,,0,0.42603,,,,,
a0001866,2001866,1866 Sisyphus (1972 XA),1866,Sisyphus,,Y,N,12.4,,,,,,,8.48,,0.15,2.400,,,,,S,,,,JPL 714,2459000.5,59000,20200531.0000000,J2000,0.5380833050933930,1.893699209971070,0.8747312802170870,41.19929068817950,63.49079971437000,293.0630044424320,104.1846730289840,2.912667139725050,0.3782139792940760,2458725.035107820000,20190829.5351078,951.8421309332050,2.60600172740097,0.104589,40.70290113,3.25074,3.513,3.2667E-08,2.2335E-09,6.19E-08,4.3776E-06,6.1649E-06,6.3143E-06,5.554E-06,3.4353E-09,6.6913E-10,1.4363E-05,1.684E-06,APO,Otto Matic,23911,1955-01-26,2020-07-14,4569,0,1,0,0.35628,,,,,
a0001915,2001915,1915 Quetzalcoatl (1953 EA),1915,Quetzalcoatl,,Y,N,18.97,0.10,,,,,,0.5,,0.21,4.9,,0.784,0.430,,,SMU,,,JPL 11,2459000.5,59000,20200531.0000000,J2000,0.5705651799672320,2.543415980989980,1.092231384064900,20.40461297143560,162.9367848834300,347.8324357485030,255.5935016573090,3.994600577915060,0.2429841695996720,2459430.184363860000,20210803.6843639,1481.577999888290,4.05633949319177,0.10802,42.0381434,1.06215,3.122,2.2511E-07,8.2778E-08,5.9434E-07,7.1549E-05,6.3678E-05,9.2752E-05,0.0001619,1.3001E-07,1.1862E-08,0.00068722,7.2329E-05,AMO,Otto Matic,18842,1953-03-09,2004-10-09,51,0,1,0,0.69421,,,,,
a0001916,2001916,1916 Boreas (1953 RA),1916,Boreas,,Y,N,14.8,,,,,,,3.5,,,3.4746,,0.852,0.407,,S,S,,,JPL 261,2459000.5,59000,20200531.0000000,J2000,0.4496411673416980,2.27308656038863,1.251013265906760,12.88010266246960,340.59907231925,335.8670314386870,179.6982275419100,3.295159854870500,0.2875941929329210,2458375.667399210000,20180914.1673992,1251.763800682750,3.42714250700273,0.252842,98.39852114,2.07022,3.440,3.6921E-08,2.9537E-09,8.4533E-08,4.6121E-06,1.3148E-05,1.3601E-05,4.895E-06,4.2818E-09,5.6056E-10,1.622E-05,2.4399E-06,AMO,Otto Matic,24369,1953-09-01,2020-05-21,1578,,,0,0.46419,,,,,
a0001917,2001917,1917 Cuyo (1968 AA),1917,Cuyo,,Y,N,14.3,,,,,,,5.7,,0.195,2.6890,,,,,Sl,,,,JPL 464,2459000.5,59000,20200531.0000000,J2000,0.5055075483002140,2.149076811606580,1.062702261462500,23.95916219474630,188.3070349861020,194.5059486527610,254.6226996944030,3.235451361750660,0.3128428017124630,2459337.337861470000,20210502.8378615,1150.737680488110,3.15054806430694,0.0727329,28.305462693,2.24402,3.435,3.2516E-08,5.312E-09,7.0339E-08,4.0364E-06,7.7812E-06,8.3342E-06,7.2288E-06,7.9973E-09,1.1599E-09,2.4165E-05,4.2665E-06,AMO,Otto Matic,24229,1954-05-06,2020-09-05,2345,0,2,0,0.44474,,,,,
a0001943,2001943,1943 Anteros (1973 EC),1943,Anteros,,Y,N,15.6,,,,,,,2.3,,0.17,2.86923,,0.841,0.444,,L,S,,,JPL 493,2459000.5,59000,20200531.0000000,J2000,0.2559951665234740,1.430462184118470,1.064270779089530,8.706205387221710,246.3297681041330,338.3739691844630,188.2367863578590,1.796653589147410,0.576088892933226,2459298.654010170000,20210325.1540102,624.9035598777420,1.71089270329293,0.0623068,24.247937356,3.19489,4.640,2.4148E-08,1.0779E-09,3.4604E-08,2.8365E-06,1.6785E-05,1.7819E-05,6.3885E-06,1.3538E-09,6.5116E-10,1.1166E-05,7.0633E-07,AMO,Otto Matic,17344,1973-03-10,2020-09-03,3468,,,0,0.40927,,,,,
a0001980,2001980,1980 Tezcatlipoca (1950 LA),1980,Tezcatlipoca,,Y,N,13.8,,,,,,,4.3,,0.25,7.24612,,0.955,0.455,,Sl,SU,,,JPL 520,2459000.5,59000,20200531.0000000,J2000,0.3645634487547000,1.709577917567300,1.086328296024090,26.86722511059120,246.573370426919,115.4449626614020,49.59813910881650,2.332827539110520,0.4409310927937240,2458888.014988350000,20200208.5149884,816.4541033363120,2.23532950947655,0.245963,95.72142071,3.41058,3.996,2.4773E-08,1.9578E-09,4.2268E-08,5.0861E-06,7.1352E-06,9.7236E-06,7.5477E-06,2.6716E-09,7.5743E-10,1.6977E-05,1.4025E-06,AMO,Otto Matic,25243,1950-06-19,2019-07-30,3454,,,0,0.32535,,,,,
a0001981,2001981,1981 Midas (1973 EA),1981,Midas,,Y,Y,15.2,,,,,,,3.4,,,5.220,,,,,V,,,,JPL 196,2459000.5,59000,20200531.0000000,J2000,0.6503515168634100,1.776503077111730,0.6211516061996010,39.82959015525150,356.8640429586870,267.8229778869990,312.7361103827810,2.931854548023870,0.4162508446555150,2459114.046651550000,20200921.5466516,864.8631098825340,2.36786614615341,0.00356774,1.3884573758,3.31416,3.611,2.4107E-08,2.7738E-09,4.3206E-08,7.6577E-06,1.8586E-06,5.1676E-06,1.5966E-06,4.5778E-09,9.7489E-10,3.9969E-06,2.0256E-06,APO,Otto Matic,17256,1973-03-06,2020-06-03,967,3,1,0,0.39355,,,,,
a0002059,2002059,2059 Baboquivari (1963 UA),2059,Baboquivari,,Y,N,16.0,,,,,,,,,,,,,,,,,,,JPL 257,2459000.5,59000,20200531.0000000,J2000,0.5309192973039500,2.644147629104630,1.240318627892490,11.01363508200500,200.6943283291690,192.4325710192440,44.33041892431650,4.04797663031676,0.2292321486158350,2458807.113430130000,20191119.6134301,1570.460348488530,4.29968610126908,0.248663,96.77217971,1.40084,3.154,1.984E-08,4.4954E-09,5.2854E-08,3.2037E-06,1.5167E-05,1.5913E-05,2.4476E-06,6.882E-09,5.8458E-10,1.0931E-05,4.005E-06,AMO,Otto Matic,20613,1963-10-16,2020-03-23,1411,,,0,0.427,,,,,
a0002061,2002061,2061 Anza (1960 UA),2061,Anza,,Y,N,16.56,,,,,,,2.6,,,6.712,,0.825,0.350,,,TCG:,,,JPL 159,2459000.5,59000,20200531.0000000,J2000,0.5357481029548780,2.264330203907600,1.051219592700670,3.799037150446940,207.3795930385510,157.0250735591940,180.5486414787970,3.477440815114520,0.2892640313039810,2459620.872182850000,20220210.3721829,1244.537726924240,3.40735859527514,0.0560308,21.805506436,1.99374,3.410,2.4547E-08,1.1026E-09,5.5652E-08,3.041E-06,5.1777E-05,5.1864E-05,2.038E-06,1.6934E-09,2.1129E-10,6.7178E-06,9.0906E-07,AMO,Otto Matic,21731,1960-10-22,2020-04-21,932,,,0,0.45996,,,,,
a0002062,2002062,2062 Aten (1976 AA),2062,Aten,,Y,N,17.1,,,,,,,1.1,,0.26,42.15,,0.930,0.460,,Sr,S,,,JPL 148,2455926.5,55926,20111231.0000000,J2000,0.1827171340905240,0.9667898316324990,0.790140764328748,18.93368681084480,108.6003764318440,148.0354055966090,172.267762763347,1.143438898936250,1.036826199677170,2455760.350877980000,20110717.8508780,347.2134482250640,0.950618612525843,0.113146,44.03302882,3.91861,6.184,4.0606E-09,8.7389E-10,3.5933E-09,6.0761E-06,5.23E-06,4.778E-06,2.4686E-06,1.0336E-09,1.4058E-09,2.3389E-06,4.7078E-07,ATE,Giorgini,21601,1955-12-17,2015-02-06,818,5,2,0,0.43362,,,-1.19692863681195E-14,,
a0002063,2002063,2063 Bacchus (1977 HB),2063,Bacchus,,Y,N,17.3,,,,,,,1.024,1.11 x 0.53 x 0.50,0.203,14.904,,,,,Sq,,,0.020,JPL 122,2459000.5,59000,20200531.0000000,J2000,0.3495079305655310,1.078099128582200,0.7012949332069340,9.431132049243020,33.08306686230170,55.36126144253470,273.7344517516470,1.454903323957470,0.8804729770305470,2459098.476372360000,20200905.9763724,408.8711515191800,1.11942820402239,0.0670798,26.105445766,3.76994,5.668,1.1853E-08,2.2426E-10,1.2773E-08,4.9254E-06,1.4724E-05,1.1737E-05,5.0464E-06,3.0265E-10,2.7473E-10,5.7397E-06,1.2758E-07,APO,Otto Matic,15816,1977-04-24,2020-08-12,702,7,5,0,0.39523,,,,,
a0002100,2002100,2100 Ra-Shalom (1978 RA),2100,Ra-Shalom,,Y,N,16.3,0.12,,,,,,2.3,,0.13,19.797,,0.712,0.310,,Xc,C,,0.2,JPL 269,2459000.5,59000,20200531.0000000,J2000,0.4365426444514430,0.8320476102381540,0.4688233461552870,15.75298265231450,170.8036962680190,356.0511814841620,171.7620973925120,1.195271874321020,1.298619163904440,2458868.234820060000,20200119.7348201,277.2175322883900,0.758980238982586,0.150184,58.44710728,3.77658,6.946,1.5499E-08,6.6087E-10,1.2887E-08,7.4673E-07,4.9414E-06,2.6958E-06,9.8124E-06,9.4937E-10,1.5472E-09,7.5087E-06,3.3028E-07,ATE,Otto Matic,16407,1975-10-03,2020-09-03,1988,8,2,0,0.35917,,,-3.3972886614536E-15,,
a0002101,2002101,2101 Adonis (1936 CA),2101,Adonis,,Y,Y,18.8,,,,,,,0.6,,,,,,,,,,,,JPL 41,2459000.5,59000,20200531.0000000,J2000,0.7639969451829170,1.874841297944180,0.4424682736120530,1.322472468079850,349.4862961993230,43.60816556300160,336.1573364011430,3.307214322276310,0.3839346482579880,2459062.600838530000,20200801.1008385,937.6595773093540,2.56717201179837,0.0115889,4.510052213,2.14319,3.550,6.5828E-08,1.3137E-09,1.2323E-07,9.094E-06,0.00042964,0.00042995,9.4212E-06,2.3174E-09,4.0354E-10,2.4543E-05,9.8554E-07,APO,Otto Matic,30799,1936-02-12,2020-06-09,142,0,5,0,0.74571,,,,,
a0002102,2002102,2102 Tantalus (1975 YA),2102,Tantalus,,Y,Y,16.0,,,,,,,1.649,,0.245,2.384,,,,,Q,,,0.045,JPL 213,2459000.5,59000,20200531.0000000,J2000,0.2991482365563770,1.290150777447910,0.9042044474825300,64.00699453670020,94.36249204230200,61.54106202249490,81.98646989409680,1.676097107413290,0.6725791054382060,2458878.601372420000,20200130.1013724,535.2530239033360,1.46544291280858,0.0434654,16.915429718,3.76209,4.450,2.721E-08,1.0062E-09,3.5326E-08,1.1324E-05,1.6106E-06,8.7106E-06,7.0813E-06,1.3072E-09,7.868E-10,1.0501E-05,6.2615E-07,APO,Otto Matic,16264,1975-12-30,2020-07-10,1346,1,0,0,0.30462,,,,,
a0002135,2002135,2135 Aristaeus (1977 HA),2135,Aristaeus,,Y,Y,17.94,,,,,,,,,,,,,,,,,,,JPL 23,2459000.5,59000,20200531.0000000,J2000,0.5030135709911240,1.599967126945110,0.7951619489520390,23.05815487260920,191.180068510808,290.909447879551,142.9273650356690,2.404772304938170,0.4870095575886030,2458707.020410520000,20190811.5204105,739.20520529929,2.02383355318081,0.00987559,3.8432833603,2.95412,4.134,1.277E-06,7.9328E-08,2.022E-06,5.1475E-05,0.00034204,0.00015646,0.00070706,1.1923E-07,3.6219E-08,0.0014303,5.4975E-05,APO,Otto Matic,15749,1977-04-17,2020-05-30,61,,,1,0.54865,,,,,
a0002201,2002201,2201 Oljato (1947 XC),2201,Oljato,,Y,Y,15.3,,,,,,,1.80,,0.4328,26,,,,,Sq,,,0.1,JPL 214,2459000.5,59000,20200531.0000000,J2000,0.7128855032041600,2.174083937761990,0.6242110157824520,2.522424682279780,74.98699660901130,98.24728443201440,203.1157354536300,3.723956859741520,0.3074607007751650,2459510.757942400000,20211023.2579424,1170.881348713430,3.20569842221335,0.00312536,1.2162963512,1.24708,3.299,3.2933E-08,9.1255E-09,6.9522E-08,4.1077E-06,0.00010929,0.00010919,2.8835E-06,1.5631E-08,1.9358E-09,1.2325E-05,7.372E-06,APO,Otto Matic,32412,1931-12-03,2020-08-29,986,0,5,0,0.46877,,,,,
a0002202,2002202,2202 Pele (1972 RA),2202,Pele,,Y,N,17.1,,,,,,,,,,,,,,,,,,,JPL 65,2459000.5,59000,20200531.0000000,J2000,0.5126978904939590,2.290252276174200,1.116044765480700,8.742264560774310,169.9571087470380,217.9079585256720,261.1584735391960,3.4644597868677,0.2843669295623630,2459348.084462840000,20210513.5844628,1265.969993606630,3.46603694348152,0.144166,56.10508222,2.01341,3.398,5.5939E-08,2.4573E-09,1.2822E-07,6.0352E-06,4.8521E-05,4.8641E-05,7.9386E-06,3.7171E-09,4.5765E-10,2.8313E-05,2.0374E-06,AMO,Otto Matic,17455,1972-09-07,2020-06-22,289,,,0,0.55743,,,,,
a0002212,2002212,2212 Hephaistos (1978 SB),2212,Hephaistos,,Y,N,13.3,,,,,,,5.7,,0.163,20,,0.766,0.397,,,SG,,,JPL 456,2459000.5,59000,20200531.0000000,J2000,0.8376666899459010,2.159195572535230,0.3505093643438000,11.55177703381630,27.53023967518320,209.3949522884400,48.90011265950820,3.967881780726670,0.3106462407135520,2458843.085854100000,20191225.5858541,1158.874477840400,3.17282540134264,0.115888,45.10013296,1.16219,3.099,2.798E-08,5.3892E-09,6.0471E-08,5.7748E-06,1.9975E-05,1.979E-05,5.7109E-06,9.9036E-09,1.163E-09,1.7943E-05,4.3387E-06,APO,Otto Matic,15316,1978-09-27,2020-09-02,2603,,,0,0.42741,,,,,
a0002329,2002329,2329 Orthos (1976 WA),2329,Orthos,,Y,N,14.5,,,,,,,,,,4.6473,,,,,,,,,JPL 282,2459000.5,59000,20200531.0000000,J2000,0.6540343084600520,2.409261624342070,0.8335218639661640,24.47085287643590,169.2759267400830,146.0398929467940,264.3572354222700,3.985001384717980,0.2635591688436760,2459363.389156910000,20210528.8891569,1365.917192634370,3.73967746101127,0.094385,36.73181045,1.71766,3.097,2.9197E-08,6.9977E-09,7.0184E-08,5.6869E-06,9.1658E-06,9.7852E-06,4.1253E-06,1.1574E-08,1.1483E-09,1.6555E-05,5.951E-06,APO,Otto Matic,16027,1976-05-31,2020-04-17,1432,,,0,0.4302,,,,,
a0002340,2002340,2340 Hathor (1976 UA),2340,Hathor,,Y,Y,20.2,,,,,,,0.3,,,3.350,,0.770,0.500,,Sq,CSU,,,JPL 60,2453228.5,53228,20040811.0000000,J2000,0.4498841655895490,0.8438292455376520,0.4642038295088860,5.854591233229050,211.5421370750160,39.92629416655730,42.10443294792180,1.223454661566420,1.271517126434760,2453195.386460220000,20040708.8864602,283.1263476642370,0.775157693810369,0.00687373,2.6750495041,3.81114,6.882,1.0082E-07,5.9662E-10,8.4879E-08,8.1522E-06,2.6559E-05,2.8328E-05,1.2119E-05,8.6503E-10,1.3485E-09,9.5386E-06,3.0027E-07,ATE,Giorgini,13878,1976-10-25,2014-10-24,189,4,3,0,0.4662,,,-3.0285871847978E-14,,
a0002368,2002368,2368 Beltrovata (1977 RA),2368,Beltrovata,,Y,N,15.1,,,,,,,2.3,,0.27,5.9,,0.830,0.520,,,SQ,,,JPL 246,2459000.5,59000,20200531.0000000,J2000,0.4133577283680180,2.105121143792920,1.234953049855200,5.223634634550280,287.3374506950470,43.009093084586,2.434901598760390,2.975289237730650,0.3226921747402500,2458992.954413870000,20200523.4544139,1115.614285626170,3.05438545003743,0.233199,90.75405483,2.41869,3.625,6.5639E-08,6.9604E-09,1.3614E-07,5.2095E-06,5.4527E-05,5.7334E-05,3.2525E-05,9.8375E-09,1.6004E-09,0.00010076,5.533E-06,AMO,Otto Matic,15727,1977-09-04,2020-09-25,1120,,,0,0.57968,,,,,
a0002608,2002608,2608 Seneca (1978 DA),2608,Seneca,,Y,N,17.52,,,,,,,0.9,,0.21,8,,0.826,0.454,,,S,,,JPL 19,2459000.5,59000,20200531.0000000,J2000,0.5709673236567880,2.516282772678060,1.079567532398390,14.67274945506940,167.3469303119490,37.38316178994200,240.1293104884270,3.952998012957730,0.2469249118843580,2459485.954013520000,20210928.4540135,1457.933090884720,3.99160326046467,0.132428,51.53700476,1.13883,3.172,1.5378E-07,2.8297E-08,3.8354E-07,2.2318E-05,4.0596E-05,0.00012299,0.0002054,4.4454E-08,4.1653E-09,0.00083645,2.4593E-05,AMO,Otto Matic,14778,1978-02-17,2018-08-04,71,,,1,0.59421,,,,,
a0003102,2003102,3102 Krok (1981 QA),3102,Krok,,Y,N,16.2,,,,,,,1.6,,,149.4,,0.834,0.521,,S,QRS,,,JPL 245,2459000.5,59000,20200531.0000000,J2000,0.4493181913097120,2.151154456058730,1.184601626634590,8.441614512036680,172.0638477363990,154.7422010278130,101.8877455319600,3.117707285482860,0.3123896828234080,2458674.344076380000,20190709.8440764,1152.406816852220,3.15511791061526,0.184359,71.74699203,2.27867,3.555,3.044E-08,2.1882E-09,6.4948E-08,3.5881E-06,2.3997E-05,2.4928E-05,6.2484E-06,3.1713E-09,4.7665E-10,1.9661E-05,1.7583E-06,AMO,Otto Matic,14057,1981-08-21,2020-02-15,1342,,,0,0.48815,,,,,
a0003103,2003103,3103 Eger (1982 BB),3103,Eger,,Y,N,15.2,,,,,,,1.5,,0.64,5.7103,,0.732,0.235,,Xe,,,,JPL 527,2459000.5,59000,20200531.0000000,J2000,0.3541491796984170,1.404234014661070,0.9069256902642330,20.93088089986860,129.752466715275,254.0818904560690,76.28541811802470,1.901542339057900,0.5923042390312930,2458871.705686050000,20200123.2056860,607.7957513671960,1.66405407629622,0.0798354,31.069542618,3.70676,4.613,1.638E-08,5.9382E-10,2.2738E-08,3.6266E-06,5.0408E-06,5.8202E-06,3.5397E-06,8.0412E-10,3.7571E-10,5.9603E-06,3.8554E-07,APO,Otto Matic,13982,1982-01-21,2020-05-03,3327,1,3,0,0.39836,,,,,
a0003122,2003122,3122 Florence (1981 ET3),3122,Florence,,Y,Y,14.1,,,,,,,4.9,,0.231,2.3581,,,,,S,,,,JPL 559,2459000.5,59000,20200531.0000000,J2000,0.4229445910453240,1.768974947335500,1.020796561665260,22.14249624858460,336.0638555801970,27.84781486656310,50.43779606820460,2.517153333005740,0.4189107934728760,2458880.097764360000,20200131.5977644,859.3715072736840,2.35283095762815,0.0453329,17.642204693,2.99821,3.920,6.5386E-09,4.1587E-09,1.24E-08,1.8572E-06,1.2425E-06,4.7255E-06,1.4199E-06,5.9176E-09,1.4772E-09,3.2247E-06,3.0305E-06,AMO,Otto Matic,14805,1979-03-09,2019-09-20,4618,6,0,0,0.28997,,,,,
a0003199,2003199,3199 Nefertiti (1982 RA),3199,Nefertiti,,Y,N,14.8,,,,,,,2.2,,0.42,3.021,,0.895,0.418,,Sq,S,,,JPL 294,2459000.5,59000,20200531.0000000,J2000,0.2839877521113220,1.574480939978550,1.127347637091920,32.96249953498470,339.9912092972020,53.42212518168250,0.7873390917520740,2.021614242865180,0.498882146914559,2458998.921793410000,20200529.4217934,721.613315342101,1.97566958341438,0.216441,84.23234397,3.61686,4.190,8.6222E-08,5.8107E-09,1.3541E-07,1.2331E-05,7.5432E-06,3.1896E-05,5.1258E-05,7.4609E-09,2.7617E-09,0.00010274,3.9947E-06,AMO,Otto Matic,13434,1982-09-13,2019-06-25,1789,0,1,0,0.48127,,,,,
a0003200,2003200,3200 Phaethon (1983 TB),3200,Phaethon,,Y,Y,14.3,,,,,,,6.25,,0.1066,3.604,,,,,B,F,,0.15,JPL 712,2459000.5,59000,20200531.0000000,J2000,0.8898311206936260,1.271367884101980,0.1400651749776320,22.25951171307780,265.2176958865820,322.1867098330640,228.9572432413810,2.402670593226330,0.6875388114627580,2459191.096886420000,20201207.5968864,523.6068044421960,1.43355730168979,0.0194361,7.563947037,2.73739,4.510,1.3405E-09,7.1837E-10,1.6686E-09,2.5659E-07,8.935E-07,8.868E-07,2.8797E-07,1.3576E-09,5.8272E-10,5.708E-07,4.4378E-07,APO,Davide Farnocchia,13158,1983-10-27,2019-11-05,4362,8,0,0,0.30124,,,-5.44480480952677E-15,,
a0003271,2003271,3271 Ul (1982 RB),3271,Ul,,Y,N,16.4,,,,,,,,,,,,,,,,,,,JPL 55,2459000.5,59000,20200531.0000000,J2000,0.395867985128419,2.101721575511030,1.26971729011255,25.07050400019740,158.8162187568390,159.0775409258470,146.9061969974160,2.933725860909500,0.3234754308942450,2458546.350525370000,20190303.8505254,1112.91296221411,3.04698962960742,0.276557,107.62768769,2.49547,3.533,1.1615E-07,3.3879E-08,2.3383E-07,1.3103E-05,1.447E-05,8.3268E-05,0.00013731,4.729E-08,7.8214E-09,0.00041381,2.6909E-05,AMO,Otto Matic,13651,1982-09-14,2020-01-29,188,,,0,0.58391,,,,,
a0003288,2003288,3288 Seleucus (1982 DV),3288,Seleucus,,Y,N,15.2,,,,,,,2.8,,0.22,75,,0.910,0.500,,K,S,,,JPL 379,2459000.5,59000,20200531.0000000,J2000,0.4561159460938000,2.03317857393378,1.105813405106330,5.929926747177930,218.6398060110220,349.3407818412040,57.08649850335400,2.960543742761230,0.3399701503745000,2458832.583791940000,20191215.0837919,1058.916494884730,2.89915535902732,0.102002,39.69611834,2.00803,3.666,2.6142E-08,2.3555E-09,5.2951E-08,3.085E-06,3.4503E-05,3.4586E-05,6.0549E-06,3.4298E-09,5.9079E-10,1.7606E-05,1.8402E-06,AMO,Otto Matic,14072,1982-02-28,2020-09-08,1890,,,0,0.47359,,,,,
a0003352,2003352,3352 McAuliffe (1981 CW),3352,McAuliffe,,Y,N,15.8,,,,,,,,,,2.2060,,,,,A,,,,JPL 307,2459000.5,59000,20200531.0000000,J2000,0.3691144419171330,1.879156166535860,1.185532486849840,4.773341769009970,107.3623665488670,15.91537215517760,95.83154267089660,2.572779846221880,0.3826130367994610,2458750.034037120000,20190923.5340371,940.8984153059240,2.57603946695667,0.202741,78.90071497,2.51724,3.882,2.1269E-08,2.7852E-09,3.9947E-08,2.8669E-06,4.3506E-05,4.3862E-05,6.1462E-06,3.8133E-09,8.5064E-10,1.5765E-05,2.0919E-06,AMO,Otto Matic,14410,1981-02-06,2020-07-21,1647,,,0,0.44478,,,,,
a0003360,2003360,3360 Syrinx (1981 VA),3360,Syrinx,,Y,N,15.9,,,,,,,1.8,,0.17,,,,,,,,,,JPL 117,2459000.5,59000,20200531.0000000,J2000,0.7461017377195730,2.465440309291030,0.6259710102851110,21.16213439259360,242.5535895260870,63.46119658856010,2.589849624052040,4.304909608296950,0.2546023075178020,2458990.327862720000,20200520.8278627,1413.969902746580,3.87123861121581,0.108775,42.33196675,1.78367,2.965,3.433E-08,9.649E-09,8.5489E-08,9.5251E-06,1.8375E-05,1.796E-05,5.2318E-06,1.6848E-08,1.4947E-09,2.051E-05,8.3008E-06,APO,Otto Matic,14161,1981-11-04,2020-08-12,493,,,0,0.44039,,,,,
a0003361,2003361,3361 Orpheus (1982 HR),3361,Orpheus,,Y,Y,19.03,,,,,,,0.3,,0.357,3.5327,,1.022,0.503,,,,,,JPL 132,2455844.5,55844,20111010.0000000,J2000,0.3227518287938220,1.209662179045710,0.8192414985359850,2.685064208145240,189.5305495453810,301.6952073346070,102.8299018073050,1.60008285955543,0.7408118495057830,2455705.692957600000,20110524.1929576,485.9533500175060,1.33046776185491,0.0135908,5.289131636,3.45075,5.213,3.7127E-08,1.1101E-09,4.5113E-08,4.0392E-06,4.38E-05,4.4104E-05,7.9289E-06,1.4683E-09,1.0197E-09,1.0813E-05,6.6891E-07,APO,Otto Matic,13173,1982-04-24,2018-05-18,870,,,0,0.47356,,,2.0955976141764E-14,,
a0003362,2003362,3362 Khufu (1984 QA),3362,Khufu,,Y,Y,18.3,,,,,,,0.7,,0.21,,,,,,,,,,JPL 23,2459000.5,59000,20200531.0000000,J2000,0.4684786225760870,0.9895240677031430,0.5259531954596880,9.91690600813587,152.4336909462090,55.05400164486410,197.8283040201550,1.453094939946600,1.001300726330680,2459162.461029000000,20201108.9610290,359.5323468097730,0.984345918712588,0.0135341,5.267065697,3.52067,6.017,5.7403E-07,1.2893E-08,5.7478E-07,1.2111E-05,5.8629E-05,4.8035E-05,0.00017923,1.8933E-08,1.9569E-08,0.00018212,7.0267E-06,ATE,Otto Matic,7394,1984-08-30,2004-11-27,266,,,1,0.64205,,,,,
